Region,country,article_name,rev_id,article_quality,population
NORTHERN AMERICA,United States,Dan McConchie,786110207.0,C,328.0
NORTHERN AMERICA,United States,George McGovern in popular culture,786447819.0,Start,328.0
NORTHERN AMERICA,United States,David H. Locke,786506579.0,Stub,328.0
NORTHERN AMERICA,United States,List of Latino Republicans,786507820.0,C,328.0
NORTHERN AMERICA,United States,Frederic Jesup Stimson,786507898.0,Stub,328.0
NORTHERN AMERICA,United States,Frank N. Costa,786513823.0,Start,328.0
NORTHERN AMERICA,United States,J. Quinn Brisben,786547471.0,C,328.0
NORTHERN AMERICA,United States,Ron Galperin,786972205.0,C,328.0
NORTHERN AMERICA,United States,List of American professional sports figures who held elective office,787008529.0,Start,328.0
NORTHERN AMERICA,United States,"Thomas ""Bud"" Brady",787014919.0,C,328.0
NORTHERN AMERICA,United States,Henry Cooper (U.S. Senator),787194577.0,Start,328.0
NORTHERN AMERICA,United States,Jacob L. Martin,787244101.0,Stub,328.0
NORTHERN AMERICA,United States,Andrew O'Brien (politician),787279291.0,Start,328.0
NORTHERN AMERICA,United States,Juan Hernandez (political advisor),787332100.0,Start,328.0
NORTHERN AMERICA,United States,Nancy Halliday Ely-Raphel,787352545.0,Start,328.0
NORTHERN AMERICA,United States,Richard M. Moose,787366120.0,Stub,328.0
NORTHERN AMERICA,United States,Thomas T. Riley,787378692.0,Start,328.0
NORTHERN AMERICA,United States,Albert Patterson,787496972.0,C,328.0
NORTHERN AMERICA,United States,Mary Previte,787551762.0,Start,328.0
NORTHERN AMERICA,United States,Jessica Upshaw,787834595.0,Stub,328.0
NORTHERN AMERICA,United States,John P. Slough,787864260.0,C,328.0
NORTHERN AMERICA,United States,List of chairpersons of the College Republicans,788278977.0,Start,328.0
NORTHERN AMERICA,United States,Dean Watkins,788291574.0,Stub,328.0
NORTHERN AMERICA,United States,Tim Rieser,788375638.0,Start,328.0
NORTHERN AMERICA,United States,Sam Kooiker,788378814.0,C,328.0
NORTHERN AMERICA,United States,Tommy Tanaka,788439272.0,Start,328.0
NORTHERN AMERICA,United States,Steuart family,788471046.0,B,328.0
NORTHERN AMERICA,United States,Tom Pendergast,788533743.0,C,328.0
NORTHERN AMERICA,United States,Almon W. Babbitt,788635538.0,C,328.0
NORTHERN AMERICA,United States,Wentworth family,788945328.0,B,328.0
NORTHERN AMERICA,United States,Angela Giron,789196362.0,C,328.0
NORTHERN AMERICA,United States,Ernest Morrell,789215364.0,C,328.0
NORTHERN AMERICA,United States,Rick Romley,789379900.0,Start,328.0
NORTHERN AMERICA,United States,Patrick F. McDonough,789394274.0,Stub,328.0
NORTHERN AMERICA,United States,William Goebel,789485309.0,GA,328.0
NORTHERN AMERICA,United States,Joseph B. Keenan,789712434.0,Stub,328.0
NORTHERN AMERICA,United States,Arthur C. Watson,789816636.0,C,328.0
NORTHERN AMERICA,United States,Woodrow Stanley,789833501.0,Start,328.0
NORTHERN AMERICA,United States,Frank B. Brandegee,789907556.0,C,328.0
NORTHERN AMERICA,United States,Levi Tillemann,789943338.0,C,328.0
NORTHERN AMERICA,United States,Steven Engel,789966772.0,Stub,328.0
NORTHERN AMERICA,United States,Pratt family,790080674.0,GA,328.0
NORTHERN AMERICA,United States,Rusty Kidd,790113228.0,Stub,328.0
NORTHERN AMERICA,United States,Brian Sullivan (district attorney),790150115.0,Start,328.0
NORTHERN AMERICA,United States,Anna M. Rosenberg,790272716.0,Start,328.0
NORTHERN AMERICA,United States,John S.R. Shad,790278527.0,Stub,328.0
NORTHERN AMERICA,United States,Josiah Henry Combs,790358159.0,C,328.0
NORTHERN AMERICA,United States,Neal Foster,790519006.0,Stub,328.0
NORTHERN AMERICA,United States,Richard Foster (Alaska politician),790519084.0,Start,328.0
NORTHERN AMERICA,United States,Albert Kookesh,790519785.0,Start,328.0
NORTHERN AMERICA,United States,Benjamin Nageak,790521491.0,Start,328.0
NORTHERN AMERICA,United States,Donny Olson,790521557.0,Start,328.0
NORTHERN AMERICA,United States,Woodie Salmon,790522733.0,Start,328.0
NORTHERN AMERICA,United States,Dean Westlake,790523186.0,Stub,328.0
NORTHERN AMERICA,United States,George J. Karb,790535957.0,Start,328.0
NORTHERN AMERICA,United States,Joseph Wayne Mercer,790555177.0,Stub,328.0
NORTHERN AMERICA,United States,Elijah Gates,790562453.0,Start,328.0
NORTHERN AMERICA,United States,Margarethe Cammermeyer,790568079.0,Start,328.0
NORTHERN AMERICA,United States,Darci Vetter,790580372.0,Start,328.0
NORTHERN AMERICA,United States,William H. Brawley,790710255.0,Start,328.0
NORTHERN AMERICA,United States,Thomas C. Hindman,790747992.0,FA,328.0
NORTHERN AMERICA,United States,William B. Slaughter,790748697.0,Start,328.0
NORTHERN AMERICA,United States,John Hicklin Hall,790752591.0,B,328.0
NORTHERN AMERICA,United States,Audrey P. Beck,790854428.0,Start,328.0
NORTHERN AMERICA,United States,Beecher family,790929395.0,C,328.0
NORTHERN AMERICA,United States,Louis Carpenter (judge),790975446.0,Start,328.0
NORTHERN AMERICA,United States,Julien Gunn,791396847.0,Stub,328.0
NORTHERN AMERICA,United States,Bill Evans (politician),791429003.0,C,328.0
NORTHERN AMERICA,United States,Bill Gwatney,791431553.0,Start,328.0
NORTHERN AMERICA,United States,A. A. Ames,791732995.0,C,328.0
NORTHERN AMERICA,United States,Bobby Carter,791815119.0,Start,328.0
NORTHERN AMERICA,United States,Claybourn – Claiborne – Clayborn family,791866288.0,,328.0
NORTHERN AMERICA,United States,John Sandy,791962485.0,Start,328.0
NORTHERN AMERICA,United States,List of Italian-American politicians by state,792015412.0,B,328.0
NORTHERN AMERICA,United States,Nancy Lord,792120129.0,Start,328.0
NORTHERN AMERICA,United States,Spencer Darwin Pettis,792301200.0,C,328.0
NORTHERN AMERICA,United States,Mary Garrett Hay,792504448.0,C,328.0
NORTHERN AMERICA,United States,Anita Lee Blair,792517818.0,C,328.0
NORTHERN AMERICA,United States,Mike O'Callaghan,792531046.0,C,328.0
NORTHERN AMERICA,United States,John Brooks (mayor),792620625.0,Stub,328.0
NORTHERN AMERICA,United States,Delmas H. Nucker,792667220.0,Stub,328.0
NORTHERN AMERICA,United States,Caleb Crosby,792857662.0,,328.0
NORTHERN AMERICA,United States,Harry E. Claiborne,792997376.0,FA,328.0
NORTHERN AMERICA,United States,Cannon family,793042940.0,GA,328.0
NORTHERN AMERICA,United States,John F. Smulski,793092275.0,Stub,328.0
NORTHERN AMERICA,United States,Carlos Álvarez (mayor),793186778.0,C,328.0
NORTHERN AMERICA,United States,Price Daniel Jr.,793264615.0,C,328.0
NORTHERN AMERICA,United States,Charles Lucas (Missouri),793509733.0,Start,328.0
NORTHERN AMERICA,United States,Bo Williams,793668525.0,Start,328.0
NORTHERN AMERICA,United States,Charles R. Brayton,793698226.0,C,328.0
NORTHERN AMERICA,United States,Edward Gilbert,793780837.0,Start,328.0
NORTHERN AMERICA,United States,Gerard Robinson,793825081.0,Stub,328.0
NORTHERN AMERICA,United States,"Tom J. Bordonaro, Jr.",793909337.0,Stub,328.0
NORTHERN AMERICA,United States,Robert McLane,793913490.0,C,328.0
NORTHERN AMERICA,United States,Nicholas Fish II,793920567.0,Start,328.0
NORTHERN AMERICA,United States,Nelson G. Gross,793920627.0,C,328.0
NORTHERN AMERICA,United States,Roberto Arango,793973758.0,C,328.0
NORTHERN AMERICA,United States,Emperor Brim,794081016.0,Stub,328.0
NORTHERN AMERICA,United States,Benjamin Cruz,794287186.0,C,328.0
NORTHERN AMERICA,United States,Celebrezze family,794389935.0,Start,328.0
NORTHERN AMERICA,United States,Larry Kenck,794416814.0,Start,328.0
NORTHERN AMERICA,United States,Marion Zioncheck,794456450.0,C,328.0
NORTHERN AMERICA,United States,Bob Shamansky,794470010.0,Start,328.0
NORTHERN AMERICA,United States,Charles Jordan (government official),794563613.0,Start,328.0
NORTHERN AMERICA,United States,David C. Broderick,794580760.0,C,328.0
NORTHERN AMERICA,United States,Cuomo family,794581658.0,Start,328.0
NORTHERN AMERICA,United States,Vincent A. Marchiselli,794584623.0,Start,328.0
NORTHERN AMERICA,United States,Jeremiah Russell,794586378.0,Start,328.0
NORTHERN AMERICA,United States,Thomas C. Campbell,794589646.0,C,328.0
NORTHERN AMERICA,United States,Tanya Melich,794592981.0,Start,328.0
NORTHERN AMERICA,United States,Charles D. Millard,794593033.0,Stub,328.0
NORTHERN AMERICA,United States,Bill Nojay,794593383.0,Start,328.0
NORTHERN AMERICA,United States,Whitney North Seymour,794594535.0,Start,328.0
NORTHERN AMERICA,United States,C. Tracey Stagg,794594822.0,Start,328.0
NORTHERN AMERICA,United States,Verne L. Reynolds,794666842.0,Stub,328.0
NORTHERN AMERICA,United States,Preston King (politician),794666861.0,Start,328.0
NORTHERN AMERICA,United States,Maura DeLuca,794667250.0,Stub,328.0
NORTHERN AMERICA,United States,Arrin Hawkins,794667259.0,Start,328.0
NORTHERN AMERICA,United States,Matilde Zimmermann,794667296.0,Start,328.0
NORTHERN AMERICA,United States,Daley family,794682497.0,Stub,328.0
NORTHERN AMERICA,United States,Ludington family,794682505.0,GA,328.0
NORTHERN AMERICA,United States,Alfred Kohlberg,794745000.0,Start,328.0
NORTHERN AMERICA,United States,James W. Holley III,794767172.0,C,328.0
NORTHERN AMERICA,United States,Josh Miller (politician),794768894.0,Start,328.0
NORTHERN AMERICA,United States,Ryan Butler,794772692.0,Start,328.0
NORTHERN AMERICA,United States,Micah Kellner,794811011.0,GA,328.0
NORTHERN AMERICA,United States,Joseph C. Eversole,794970822.0,B,328.0
NORTHERN AMERICA,United States,Paul Morton,795141838.0,Start,328.0
NORTHERN AMERICA,United States,Ben C. Henley,795143032.0,Start,328.0
NORTHERN AMERICA,United States,Rodney Alexander,795407779.0,C,328.0
NORTHERN AMERICA,United States,Ralph Hall,795409751.0,C,328.0
NORTHERN AMERICA,United States,Craig T. Smith,795422257.0,Stub,328.0
NORTHERN AMERICA,United States,Wallace Townsend,795508654.0,C,328.0
NORTHERN AMERICA,United States,Harry M. Caudill,795537409.0,C,328.0
NORTHERN AMERICA,United States,Floyd Spence,795548632.0,C,328.0
NORTHERN AMERICA,United States,Greg Laughlin,795555206.0,Start,328.0
NORTHERN AMERICA,United States,Philo H. Olmsted,795574330.0,Stub,328.0
NORTHERN AMERICA,United States,Bob C. Riley,795649853.0,Start,328.0
NORTHERN AMERICA,United States,Curt Kalk,795653748.0,Start,328.0
NORTHERN AMERICA,United States,George LeBreton,795701332.0,Start,328.0
NORTHERN AMERICA,United States,William Thornton (immigrant),795731514.0,C,328.0
NORTHERN AMERICA,United States,Richard Cocke,795733384.0,B,328.0
NORTHERN AMERICA,United States,Jimmy Hayes,795810214.0,Start,328.0
NORTHERN AMERICA,United States,Paul H. Scott,795820464.0,Start,328.0
NORTHERN AMERICA,United States,John Carmichael (Kansas politician),795835405.0,Stub,328.0
NORTHERN AMERICA,United States,Gracia Hillman,795838141.0,Start,328.0
NORTHERN AMERICA,United States,Nancy Ballance,795879171.0,Stub,328.0
NORTHERN AMERICA,United States,Jon Knokey,795879205.0,Stub,328.0
NORTHERN AMERICA,United States,Theresa Manzella,795879264.0,Stub,328.0
NORTHERN AMERICA,United States,Fred Anderson (Montana politician),795879300.0,Stub,328.0
NORTHERN AMERICA,United States,Tom Welch (politician),795879322.0,Stub,328.0
NORTHERN AMERICA,United States,Kirk Wagoner,795879350.0,Stub,328.0
NORTHERN AMERICA,United States,Adam Hertz,795879399.0,Stub,328.0
NORTHERN AMERICA,United States,Denley Loge,795879442.0,Stub,328.0
NORTHERN AMERICA,United States,Mark Noland,795879474.0,Stub,328.0
NORTHERN AMERICA,United States,Frank Garner,795879498.0,Stub,328.0
NORTHERN AMERICA,United States,Matt Regier,795879568.0,Stub,328.0
NORTHERN AMERICA,United States,Steve Gunderson (Montana politician),795879572.0,Stub,328.0
NORTHERN AMERICA,United States,Jedediah Hinkle,795879582.0,Stub,328.0
NORTHERN AMERICA,United States,Tom Richmond (Montana politician),795879598.0,Stub,328.0
NORTHERN AMERICA,United States,Roger Webb (politician),795879603.0,Stub,328.0
NORTHERN AMERICA,United States,Jason Small (Montana politician),795879608.0,Stub,328.0
NORTHERN AMERICA,United States,Steve Hinebauch,795879615.0,Stub,328.0
NORTHERN AMERICA,United States,Mike Lang (Montana politician),795879617.0,Stub,328.0
NORTHERN AMERICA,United States,Russel Tempel,795879621.0,Stub,328.0
NORTHERN AMERICA,United States,Albert Olszewski,795879624.0,Stub,328.0
NORTHERN AMERICA,United States,Pat Connell,795879628.0,Stub,328.0
NORTHERN AMERICA,United States,Terry Gauthier,795879633.0,Stub,328.0
NORTHERN AMERICA,United States,Solomon P. Sharp,795881968.0,GA,328.0
NORTHERN AMERICA,United States,Duck for President,795978666.0,Start,328.0
NORTHERN AMERICA,United States,Terry Considine,796034138.0,Start,328.0
NORTHERN AMERICA,United States,Steven Simon,796035420.0,Stub,328.0
NORTHERN AMERICA,United States,Frank H. Warder,796035471.0,Stub,328.0
NORTHERN AMERICA,United States,Joelle Fishman,796035509.0,Stub,328.0
NORTHERN AMERICA,United States,Charles C. Lips,796035520.0,Stub,328.0
NORTHERN AMERICA,United States,William Jefferies Jr.,796035770.0,Stub,328.0
NORTHERN AMERICA,United States,Robert I. Johnson,796035794.0,Stub,328.0
NORTHERN AMERICA,United States,Steven W. Churchill,796035960.0,Start,328.0
NORTHERN AMERICA,United States,Matthew O'Shea,796035982.0,Stub,328.0
NORTHERN AMERICA,United States,James W. Mason,796036029.0,Start,328.0
NORTHERN AMERICA,United States,Vanleer Polk,796036144.0,Start,328.0
NORTHERN AMERICA,United States,Martha Farmer Brewer,796036412.0,Stub,328.0
NORTHERN AMERICA,United States,Ed Jackson (Tennessee politician),796036494.0,Start,328.0
NORTHERN AMERICA,United States,John A. Polk,796036512.0,Start,328.0
NORTHERN AMERICA,United States,David Parker (Mississippi politician),796036522.0,Start,328.0
NORTHERN AMERICA,United States,Chad McMahan,796036544.0,Start,328.0
NORTHERN AMERICA,United States,Erven T. Nelson,796036564.0,Start,328.0
NORTHERN AMERICA,United States,Brent A. Jones,796036642.0,Start,328.0
NORTHERN AMERICA,United States,Jill Dickman,796036719.0,Start,328.0
NORTHERN AMERICA,United States,Robin L. Titus,796036847.0,Start,328.0
NORTHERN AMERICA,United States,John Moore (Nevada politician),796036862.0,Start,328.0
NORTHERN AMERICA,United States,Henry P. Sullivan,796036891.0,Start,328.0
NORTHERN AMERICA,United States,Leonard W. Buck,796036942.0,Start,328.0
NORTHERN AMERICA,United States,Alfred A. Lama,796036979.0,Start,328.0
NORTHERN AMERICA,United States,Sidney A. Marchand,796036987.0,Start,328.0
NORTHERN AMERICA,United States,Theodore J. Marchand,796037024.0,Stub,328.0
NORTHERN AMERICA,United States,Charmaine Marchand-Stiaes,796037041.0,Stub,328.0
NORTHERN AMERICA,United States,Michael Dively,796037071.0,Start,328.0
NORTHERN AMERICA,United States,Jean-Paul Coussan,796037617.0,Start,328.0
NORTHERN AMERICA,United States,Kathleen Merrigan,796040133.0,Start,328.0
NORTHERN AMERICA,United States,Jim Shelton,796095475.0,Start,328.0
NORTHERN AMERICA,United States,Mary Cal Hollis,796167100.0,Start,328.0
NORTHERN AMERICA,United States,Monica Moorehead,796167539.0,Start,328.0
NORTHERN AMERICA,United States,Mike Hopkins (politician),796204377.0,Stub,328.0
NORTHERN AMERICA,United States,B. T. Collins,796300514.0,C,328.0
NORTHERN AMERICA,United States,List of United States politicians with doctorates,796321986.0,Start,328.0
NORTHERN AMERICA,United States,Stacie Laughton,796345224.0,Start,328.0
NORTHERN AMERICA,United States,Charles Bowles,796451244.0,C,328.0
NORTHERN AMERICA,United States,William Flynt Nichols,796515756.0,Start,328.0
NORTHERN AMERICA,United States,Amy Tuck,796753284.0,Start,328.0
NORTHERN AMERICA,United States,Videt Carmichael,796753459.0,Start,328.0
NORTHERN AMERICA,United States,Stanford Morse,796758810.0,C,328.0
NORTHERN AMERICA,United States,Audrey Gelman,797015825.0,Start,328.0
NORTHERN AMERICA,United States,Barry S. Wynn,797049556.0,Stub,328.0
NORTHERN AMERICA,United States,Michael Ranzenhofer,797094937.0,Start,328.0
NORTHERN AMERICA,United States,Víctor Castro (landowner),797097345.0,Start,328.0
NORTHERN AMERICA,United States,Brad Courtney,797098442.0,Start,328.0
NORTHERN AMERICA,United States,C. Louis Kincannon,797133197.0,Start,328.0
NORTHERN AMERICA,United States,Cabot family,797136951.0,B,328.0
NORTHERN AMERICA,United States,Caren Merrick,797149477.0,Start,328.0
NORTHERN AMERICA,United States,Carl Venne,797150597.0,Stub,328.0
NORTHERN AMERICA,United States,Bob Ryan (mayor),797223921.0,C,328.0
NORTHERN AMERICA,United States,Clementa C. Pinckney,797258429.0,GA,328.0
NORTHERN AMERICA,United States,Chris Simcox,797291537.0,C,328.0
NORTHERN AMERICA,United States,Whitfield family of the United States,797307861.0,GA,328.0
NORTHERN AMERICA,United States,Deb Callahan,797339419.0,Start,328.0
NORTHERN AMERICA,United States,Margaret Wright (American politician),797362699.0,Stub,328.0
NORTHERN AMERICA,United States,Nickey Browning,797362969.0,Stub,328.0
NORTHERN AMERICA,United States,John Bell Williams,797422904.0,C,328.0
NORTHERN AMERICA,United States,John M. Clayton (Arkansas),797424208.0,Start,328.0
NORTHERN AMERICA,United States,Eugene Atkinson,797445717.0,Start,328.0
NORTHERN AMERICA,United States,Andy Ireland,797446083.0,Start,328.0
NORTHERN AMERICA,United States,James W. Grant,797446113.0,Start,328.0
NORTHERN AMERICA,United States,Eli Houston Murray,797469359.0,Start,328.0
NORTHERN AMERICA,United States,Allan Rosenberg (spy),797566520.0,Start,328.0
NORTHERN AMERICA,United States,J. Kirk Sullivan,797682606.0,Start,328.0
NORTHERN AMERICA,United States,Michael P. Mullin,797710302.0,Stub,328.0
NORTHERN AMERICA,United States,Trent Clark (politician),797794627.0,Start,328.0
NORTHERN AMERICA,United States,Frederick W. M. Holliday,797972524.0,Start,328.0
NORTHERN AMERICA,United States,Rocky Suhayda,797974170.0,Start,328.0
NORTHERN AMERICA,United States,Crowninshield family,797990810.0,C,328.0
NORTHERN AMERICA,United States,Kent Williams (politician),798029256.0,C,328.0
NORTHERN AMERICA,United States,Clay Davis,798164565.0,C,328.0
NORTHERN AMERICA,United States,George Landrith,798165504.0,Start,328.0
NORTHERN AMERICA,United States,John J. Carson,798242765.0,Start,328.0
NORTHERN AMERICA,United States,Russell Pearce,798250934.0,GA,328.0
NORTHERN AMERICA,United States,Huntington family,798258646.0,Start,328.0
NORTHERN AMERICA,United States,Ronald D. Castille,798274511.0,C,328.0
NORTHERN AMERICA,United States,George Washington Adams,798284432.0,C,328.0
NORTHERN AMERICA,United States,Jim Gilchrist,798306105.0,C,328.0
NORTHERN AMERICA,United States,George W. Ashburn,798311879.0,C,328.0
NORTHERN AMERICA,United States,J. Steven Griles,798341059.0,C,328.0
NORTHERN AMERICA,United States,J. W. Robinson (mayor),798341137.0,Start,328.0
NORTHERN AMERICA,United States,Jack Davis (industrialist),798343125.0,GA,328.0
NORTHERN AMERICA,United States,James E. West (politician),798354186.0,C,328.0
NORTHERN AMERICA,United States,James J. Reynolds,798356368.0,Start,328.0
NORTHERN AMERICA,United States,James R. Tanner,798359416.0,GA,328.0
NORTHERN AMERICA,United States,Christy Goldfuss,798360902.0,Start,328.0
NORTHERN AMERICA,United States,Maura Healey,798375349.0,GA,328.0
NORTHERN AMERICA,United States,Jim Jordan (political consultant),798405048.0,Start,328.0
